access,area,bridge,distance,from,hgv,highway,junction,lanes,maxspeed,name,oneway,ref,service,to,tunnel
,,,116.123654,80724418,,residential,,,,East Clark Street,,,,80724416,
,,,120.106807,80724418,,residential,,,,East Clark Street,,,,80678791,
,,,120.106807,80678791,,residential,,,,East Clark Street,,,,80724418,
,,,234.031907,80724436,,residential,,,,North Eagle Place,,,,80724439,
,,,234.031907,80724439,,residential,,,,North Eagle Place,,,,80724436,
,,,277.185017,80724439,,residential,,,,North Eagle Place,,,,80724440,
,,,277.185017,80724440,,residential,,,,North Eagle Place,,,,80724439,
,,,132.41336,80724454,,residential,,,,North Knoll Drive,,,,80724462,
,,,132.41336,80724462,,residential,,,,North Knoll Drive,,,,80724454,
,,,48.998377,80724468,,residential,,,,West Bent Grass Street,,,,80669721,
,,,48.998377,80669721,,residential,,,,West Bent Grass Street,,,,80724468,
,,,91.437039,80669721,,residential,,,,West Bent Grass Street,,,,80670538,
,,,91.437039,80670538,,residential,,,,West Bent Grass Street,,,,80669721,
,,,86.869696,80670538,,residential,,,,West Bent Grass Street,,,,2379633170,
,,,86.869696,2379633170,,residential,,,,West Bent Grass Street,,,,80670538,
,,,30.044579,80653203,,residential,,,,North Romar Drive,,,,80724383,
,,,30.044579,80724383,,residential,,,,North Romar Drive,,,,80653203,
,,,168.845923,80724383,,residential,,,,North Romar Drive,,,,80724490,
,,,168.845923,80724490,,residential,,,,North Romar Drive,,,,80724383,
,,,97.747547,80724490,,residential,,,,North Romar Drive,,,,80724494,
,,,97.747547,80724494,,residential,,,,North Romar Drive,,,,80724490,
,,,171.045016,80698041,,tertiary,,2,,West Innovation Street,no,,,80724498,
,,,171.045016,80724498,,tertiary,,2,,West Innovation Street,no,,,80698041,
,,,416.547968,80724498,,tertiary,,2,,West Innovation Street,no,,,80686967,
,,,416.547968,80686967,,tertiary,,2,,West Innovation Street,no,,,80724498,
,,,162.062437,80724509,,residential,,,,North French Avenue,,,,80724511,
,,,162.062437,80724511,,residential,,,,North French Avenue,,,,80724509,
,,,143.183047,80724515,,residential,,,,North French Avenue,no,,,80724517,
,,,143.183047,80724517,,residential,,,,North French Avenue,no,,,80724515,
,,,148.342825,80724517,,residential,,,,North French Avenue,no,,,80711362,
,,,148.342825,80711362,,residential,,,,North French Avenue,no,,,80724517,
,,,109.586602,80674743,,residential,,,,North French Avenue,no,,,80724530,
,,,109.586602,80724530,,residential,,,,North French Avenue,no,,,80674743,
,,,288.63121,80724530,,residential,,,,North French Avenue,no,,,80724533,
,,,288.63121,80724533,,residential,,,,North French Avenue,no,,,80724530,
,,,180.051009,80724935,,residential,,,,South Baha Avenue,,,,80724937,
,,,180.051009,80724937,,residential,,,,South Baha Avenue,,,,80724935,
,,,265.161711,80719056,,unclassified,,2,,North Potsdam Avenue,no,,,80725040,
,,,265.161711,80725040,,unclassified,,2,,North Potsdam Avenue,no,,,80719056,
,,,397.233588,80725040,,unclassified,,2,,North Potsdam Avenue,no,,,80681391,
,,,397.233588,80681391,,unclassified,,2,,North Potsdam Avenue,no,,,80725040,
,,,387.620944,80681391,,unclassified,,2,,North Potsdam Avenue,no,,,80647543,
,,,387.620944,80647543,,unclassified,,2,,North Potsdam Avenue,no,,,80681391,
,,,401.90233,80647543,,unclassified,,2,,North Potsdam Avenue,no,,,80723451,
,,,401.90233,80723451,,unclassified,,2,,North Potsdam Avenue,no,,,80647543,
,,,248.942748,80721650,,residential,,,,West Cheyenne Drive,,,,80678847,
,,,248.942748,80678847,,residential,,,,West Cheyenne Drive,,,,80721650,
,,,102.458363,80678847,,residential,,,,West Cheyenne Drive,,,,80725109,
,,,102.458363,80725109,,residential,,,,West Cheyenne Drive,,,,80678847,
,,,175.304908,80725109,,residential,,,,West Cheyenne Drive,,,,80725121,
,,,175.304908,80725121,,residential,,,,West Cheyenne Drive,,,,80725109,
,,,96.336569,80725121,,residential,,,,West Cheyenne Drive,,,,80725123,
,,,96.336569,80725123,,residential,,,,West Cheyenne Drive,,,,80725121,
,,,108.81909,80725123,,residential,,,,West Cheyenne Drive,,,,80725137,
,,,108.81909,80725137,,residential,,,,West Cheyenne Drive,,,,80725123,
,,,100.459559,80725137,,residential,,,,West Cheyenne Drive,,,,80725139,
,,,100.459559,80725139,,residential,,,,West Cheyenne Drive,,,,80725137,
,,,184.465739,80717990,,residential,,,,South Grace Avenue,,,,80669493,
,,,184.465739,80669493,,residential,,,,South Grace Avenue,,,,80717990,
,,,232.404197,80669493,,residential,,,,South Grace Avenue,,,,80704496,
,,,232.404197,80704496,,residential,,,,South Grace Avenue,,,,80669493,
,,,219.883971,80704496,,residential,,,,South Grace Avenue,,,,80669773,
,,,219.883971,80669773,,residential,,,,South Grace Avenue,,,,80704496,
,,,52.272262,80689433,,residential,,,,South Shellynn Drive,,,,80697547,
,,,52.272262,80697547,,residential,,,,South Shellynn Drive,,,,80689433,
,,,199.266186,80697547,,residential,,,,South Shellynn Drive,,,,80661689,
,,,199.266186,80661689,,residential,,,,South Shellynn Drive,,,,80697547,
,,,220.561664,80661689,,residential,,,,South Shellynn Drive,,,,80723303,
,,,220.561664,80723303,,residential,,,,South Shellynn Drive,,,,80661689,
,,,54.201935,80725224,,residential,,,,North Summit Avenue,,,,2457667255,
,,,54.201935,2457667255,,residential,,,,North Summit Avenue,,,,80725224,
,,,52.576653,2457667255,,residential,,,,North Summit Avenue,,,,80655616,
,,,52.576653,80655616,,residential,,,,North Summit Avenue,,,,2457667255,
,,,54.903779,80655616,,residential,,,,North Summit Avenue,,,,80719490,
,,,54.903779,80719490,,residential,,,,North Summit Avenue,,,,80655616,
,,,144.720333,80719276,,residential,,,,North Summit Avenue,no,,,80725231,
,,,144.720333,80725231,,residential,,,,North Summit Avenue,no,,,80719276,
,,,145.396852,80725231,,residential,,,,North Summit Avenue,no,,,80649834,
,,,145.396852,80649834,,residential,,,,North Summit Avenue,no,,,80725231,
,,,145.261504,80649834,,residential,,,,North Summit Avenue,no,,,80725232,
,,,145.261504,80725232,,residential,,,,North Summit Avenue,no,,,80649834,
,,,143.404019,80725232,,residential,,,,North Summit Avenue,no,,,80671342,
,,,143.404019,80671342,,residential,,,,North Summit Avenue,no,,,80725232,
,,,140.308808,80671342,,residential,,,,North Summit Avenue,no,,,80725234,
,,,140.308808,80725234,,residential,,,,North Summit Avenue,no,,,80671342,
,,,139.804965,80725234,,residential,,,,North Summit Avenue,no,,,80725236,
,,,139.804965,80725236,,residential,,,,North Summit Avenue,no,,,80725234,
,,,145.063262,80692748,,residential,,,,North Summit Avenue,no,,,80725241,
,,,145.063262,80725241,,residential,,,,North Summit Avenue,no,,,80692748,
,,,145.377034,80725241,,residential,,,,North Summit Avenue,no,,,80725243,
,,,145.377034,80725243,,residential,,,,North Summit Avenue,no,,,80725241,
,,,146.120384,80725243,,residential,,,,North Summit Avenue,no,,,80678361,
,,,146.120384,80678361,,residential,,,,North Summit Avenue,no,,,80725243,
,,,144.967825,80678361,,residential,,,,North Summit Avenue,no,,,80725249,
,,,144.967825,80725249,,residential,,,,North Summit Avenue,no,,,80678361,
,,,184.551992,80693278,,residential,,,,East 37th Street,,,,80725300,
,,,184.551992,80725300,,residential,,,,East 37th Street,,,,80693278,
,,,50.008731,80725300,,residential,,,,East 37th Street,,,,80717986,
,,,50.008731,80717986,,residential,,,,East 37th Street,,,,80725300,
,,,98.003409,80717986,,residential,,,,East 37th Street,,,,80649926,
,,,98.003409,80649926,,residential,,,,East 37th Street,,,,80717986,
,,,98.887377,80649926,,residential,,,,East 37th Street,,,,80689530,
,,,98.887377,80689530,,residential,,,,East 37th Street,,,,80649926,
,,,53.556078,80689530,,residential,,,,East 37th Street,,,,80669479,
,,,53.556078,80669479,,residential,,,,East 37th Street,,,,80689530,
,,,41.538014,80669479,,residential,,,,East 37th Street,,,,80725303,
,,,41.538014,80725303,,residential,,,,East 37th Street,,,,80669479,
,,,171.537441,80725441,,residential,,,,West Allysum Street,,,,80692910,
,,,171.537441,80692910,,residential,,,,West Allysum Street,,,,80725441,
,,,27.992575,80725442,,residential,,,,East Newcastle Street,,,,80725443,
,,,27.992575,80725443,,residential,,,,East Newcastle Street,,,,80725442,
,,,98.673412,80725443,,residential,,,,East Newcastle Street,,,,80647874,
,,,98.673412,80647874,,residential,,,,East Newcastle Street,,,,80725443,
,,,42.809093,80647874,,residential,,,,East Newcastle Street,,,,80725444,
,,,42.809093,80725444,,residential,,,,East Newcastle Street,,,,80647874,
,,,100.699484,80725445,,residential,,,,East 13th Street,,,,1375430082,
,,,100.699484,1375430082,,residential,,,,East 13th Street,,,,80725445,
,,,201.442522,1375430082,,residential,,,,East 13th Street,,,,80725447,
,,,201.442522,80725447,,residential,,,,East 13th Street,,,,1375430082,
,,,99.862912,80725447,,residential,,,,East 13th Street,,,,80704893,
,,,99.862912,80704893,,residential,,,,East 13th Street,,,,80725447,
,,,101.902984,80704893,,residential,,,,East 13th Street,,,,80725448,
,,,101.902984,80725448,,residential,,,,East 13th Street,,,,80704893,
,,,91.750677,80725448,,residential,,,,East 13th Street,,,,80691747,
,,,91.750677,80691747,,residential,,,,East 13th Street,,,,80725448,
,,,79.431595,80691747,,residential,,,,East 13th Street,,,,80693240,
,,,79.431595,80693240,,residential,,,,East 13th Street,,,,80691747,
,,,87.081487,80693240,,residential,,,,East 13th Street,,,,80722843,
,,,87.081487,80722843,,residential,,,,East 13th Street,,,,80693240,
,,,87.904829,80722843,,residential,,,,East 13th Street,,,,80725449,
,,,87.904829,80725449,,residential,,,,East 13th Street,,,,80722843,
,,,49.672669,80725450,,residential,,,,East 13th Street,,,,2458672242,
,,,49.672669,2458672242,,residential,,,,East 13th Street,,,,80725450,
,,,50.567605,2458672242,,residential,,,,East 13th Street,,,,80678760,
,,,50.567605,80678760,,residential,,,,East 13th Street,,,,2458672242,
,,,100.248396,80678760,,residential,,,,East 13th Street,,,,80725451,
,,,100.248396,80725451,,residential,,,,East 13th Street,,,,80678760,
,,,100.426493,80725451,,residential,,,,East 13th Street,,,,80725452,
,,,100.426493,80725452,,residential,,,,East 13th Street,,,,80725451,
,,,99.853468,80725452,,residential,,,,East 13th Street,,,,80699786,
,,,99.853468,80699786,,residential,,,,East 13th Street,,,,80725452,
,,,71.827888,80719938,,residential,,,,East 13th Street,,,,4802694087,
,,,71.827888,4802694087,,residential,,,,East 13th Street,,,,80719938,
,,,48.027698,4802694087,,residential,,,,East 13th Street,,,,80723788,
,,,48.027698,80723788,,residential,,,,East 13th Street,,,,4802694087,
,,,51.881508,80723788,,residential,,,,East 13th Street,,,,4802694103,
,,,51.881508,4802694103,,residential,,,,East 13th Street,,,,80723788,
,,,68.675483,4802694103,,residential,,,,East 13th Street,,,,80704852,
,,,68.675483,80704852,,residential,,,,East 13th Street,,,,4802694103,
,,,20.905829,80704852,,residential,,,,East 13th Street,,,,4909764031,
,,,20.905829,4909764031,,residential,,,,East 13th Street,,,,80704852,
,,,19.672286,4909764031,,residential,,,,East 13th Street,,,,4909764032,
,,,19.672286,4909764032,,residential,,,,East 13th Street,,,,4909764031,
,,,80.696701,4909764032,,residential,,,,East 13th Street,,,,80681664,
,,,80.696701,80681664,,residential,,,,East 13th Street,,,,4909764032,
,,,113.035078,80681664,,residential,,,,East 13th Street,,,,80725457,
,,,113.035078,80725457,,residential,,,,East 13th Street,,,,80681664,
,,,100.010404,80689715,,residential,,,,East 13th Street,no,,,80725468,
,,,100.010404,80725468,,residential,,,,East 13th Street,no,,,80689715,
,,,100.3876,80725468,,residential,,,,East 13th Street,no,,,80692516,
,,,100.3876,80692516,,residential,,,,East 13th Street,no,,,80725468,
,,,98.698762,80725475,,residential,,,,East 13th Street,,,,80725477,
,,,98.698762,80725477,,residential,,,,East 13th Street,,,,80725475,
,,,92.889461,80725477,,residential,,,,East 13th Street,,,,80725479,
,,,92.889461,80725479,,residential,,,,East 13th Street,,,,80725477,
,,,28.551836,80725484,,residential,,,,South Juneau Lane,,,,4038345640,
,,,28.551836,4038345640,,residential,,,,South Juneau Lane,,,,80725484,
,,,10.366315,4038345640,,residential,,,,South Juneau Lane,,,,4038345618,
,,,10.366315,4038345618,,residential,,,,South Juneau Lane,,,,4038345640,
,,,23.991552,4038345618,,residential,,,,South Juneau Lane,,,,4038345537,
,,,23.991552,4038345537,,residential,,,,South Juneau Lane,,,,4038345618,
,,,12.5241,4038345537,,residential,,,,South Juneau Lane,,,,4038345499,
,,,12.5241,4038345499,,residential,,,,South Juneau Lane,,,,4038345537,
,,,5.539073,4038345499,,residential,,,,South Juneau Lane,,,,80703733,
,,,5.539073,80703733,,residential,,,,South Juneau Lane,,,,4038345499,
,,,19.990092,80703733,,residential,,,,South Juneau Lane,,,,4038345470,
,,,19.990092,4038345470,,residential,,,,South Juneau Lane,,,,80703733,
,,,18.605561,4038345470,,residential,,,,South Juneau Lane,,,,80725490,
,,,18.605561,80725490,,residential,,,,South Juneau Lane,,,,4038345470,
,,,18.479656,80725490,,residential,,,,South Juneau Lane,,,,4038345441,
,,,18.479656,4038345441,,residential,,,,South Juneau Lane,,,,80725490,
,,,17.844984,4038345441,,residential,,,,South Juneau Lane,,,,4038345432,
,,,17.844984,4038345432,,residential,,,,South Juneau Lane,,,,4038345441,
,,,23.854603,4038345432,,residential,,,,South Juneau Lane,,,,4038345415,
,,,23.854603,4038345415,,residential,,,,South Juneau Lane,,,,4038345432,
,,,7.975457,4038345415,,residential,,,,South Juneau Lane,,,,80718341,
,,,7.975457,80718341,,residential,,,,South Juneau Lane,,,,4038345415,
,,,24.947843,80718341,,residential,,,,South Juneau Lane,,,,4038345392,
,,,24.947843,4038345392,,residential,,,,South Juneau Lane,,,,80718341,
,,,14.967239,4038345392,,residential,,,,South Juneau Lane,,,,4038342283,
,,,14.967239,4038342283,,residential,,,,South Juneau Lane,,,,4038345392,
,,,29.487589,4038342283,,residential,,,,South Juneau Lane,,,,4038342268,
,,,29.487589,4038342268,,residential,,,,South Juneau Lane,,,,4038342283,
,,,6.440323,4038342268,,residential,,,,South Juneau Lane,,,,80725498,
,,,6.440323,80725498,,residential,,,,South Juneau Lane,,,,4038342268,
,,,6.339943,80725498,,residential,,,,South Juneau Lane,,,,4038342258,
,,,6.339943,4038342258,,residential,,,,South Juneau Lane,,,,80725498,
,,,31.087943,4038342258,,residential,,,,South Juneau Lane,,,,4038342240,
,,,31.087943,4038342240,,residential,,,,South Juneau Lane,,,,4038342258,
,,,49.88532,4038342240,,residential,,,,South Juneau Lane,,,,80725500,
,,,49.88532,80725500,,residential,,,,South Juneau Lane,,,,4038342240,
,,,193.206257,80725523,,residential,,,,South Laurel Oak Drive,,,,80662375,
,,,193.206257,80662375,,residential,,,,South Laurel Oak Drive,,,,80725523,
,,,175.167576,80662375,,residential,,,,South Laurel Oak Drive,,,,80672171,
,,,175.167576,80672171,,residential,,,,South Laurel Oak Drive,,,,80662375,
,,,263.164354,80711721,,unclassified,,,,North K Avenue,no,,,80725544,
,,,263.164354,80725544,,unclassified,,,,North K Avenue,no,,,80711721,
,,,192.68474,80725544,,unclassified,,,,North K Avenue,no,,,80697621,
,,,192.68474,80697621,,unclassified,,,,North K Avenue,no,,,80725544,
,,,265.845097,80697621,,unclassified,,,,North K Avenue,no,,,80710915,
,,,265.845097,80710915,,unclassified,,,,North K Avenue,no,,,80697621,
,,,173.652689,80725546,,residential,,,,South Teakwood Avenue,,,,80723628,
,,,173.652689,80723628,,residential,,,,South Teakwood Avenue,,,,80725546,
,,,179.71325,80723628,,residential,,,,South Teakwood Avenue,,,,80725547,
,,,179.71325,80725547,,residential,,,,South Teakwood Avenue,,,,80723628,
,,,278.060188,80652941,,residential,,,,West Foxdale Street,,,,80662309,
,,,278.060188,80662309,,residential,,,,West Foxdale Street,,,,80652941,
,,,85.207177,80725564,,residential,,,,North Linwood Court,,,,80725585,
,,,85.207177,80725585,,residential,,,,North Linwood Court,,,,80725564,
,,,165.598764,80704461,,residential,,,,South Kris Drive,,,,80701055,
,,,165.598764,80701055,,residential,,,,South Kris Drive,,,,80704461,
,,,162.853219,80701055,,residential,,,,South Kris Drive,,,,80705036,
,,,162.853219,80705036,,residential,,,,South Kris Drive,,,,80701055,
,,,318.155766,80705036,,residential,,,,South Kris Drive,,,,80725659,
,,,318.155766,80725659,,residential,,,,South Kris Drive,,,,80705036,
,,,43.268215,80725748,,residential,,,,North Nunda Place,,,,80725749,
,,,43.268215,80725749,,residential,,,,North Nunda Place,,,,80725748,
,,,302.205219,80725749,,residential,,,,North Nunda Place,,,,80725751,
,,,302.205219,80725751,,residential,,,,North Nunda Place,,,,80725749,
,,,100.19599,80290520,,residential,,,,South Glenview Road,,,,80653447,
,,,100.19599,80653447,,residential,,,,South Glenview Road,,,,80290520,
,,,93.080443,80653447,,residential,,,,South Glenview Road,,,,80725767,
,,,93.080443,80725767,,residential,,,,South Glenview Road,,,,80653447,
,,,98.698089,80725767,,residential,,,,South Glenview Road,,,,80725773,
,,,98.698089,80725773,,residential,,,,South Glenview Road,,,,80725767,
,,,275.67094,80725773,,residential,,,,South Glenview Road,,,,80665165,
,,,275.67094,80665165,,residential,,,,South Glenview Road,,,,80725773,
,,,205.323475,80665165,,residential,,,,South Glenview Road,,,,80725790,
,,,205.323475,80725790,,residential,,,,South Glenview Road,,,,80665165,
,,,77.662286,80725790,,residential,,,,South Glenview Road,,,,80725792,
,,,77.662286,80725792,,residential,,,,South Glenview Road,,,,80725790,
,,,100.040918,80725792,,residential,,,,South Glenview Road,,,,80725800,
,,,100.040918,80725800,,residential,,,,South Glenview Road,,,,80725792,
,,,298.654985,80669771,,residential,,,,South Anita Avenue,,,,80705061,
,,,298.654985,80705061,,residential,,,,South Anita Avenue,,,,80669771,
,,,99.597948,80725833,,residential,,,,East Tricia Lane,,,,80638977,
,,,99.597948,80638977,,residential,,,,East Tricia Lane,,,,80725833,
,,,280.572412,80638977,,residential,,,,East Tricia Lane,,,,80725849,
